time,cpu%,mem%,down,Label
197,60.0,81.5,15.16308594,mining
198,66.7,81.5,19.29042969,mining
199,72.7,81.5,24.52128906,mining
200,75.0,81.5,0.0,mining
201,80.0,81.5,12.81035156,mining
202,80.0,81.5,13.50078125,mining
203,77.8,81.5,8.540234375,mining
204,76.9,81.5,11.29667969,mining
205,80.0,81.5,9.512109375,mining
206,70.0,81.5,0.0,mining
207,70.0,81.5,54.55546875,mining
208,75.0,81.5,0.0,mining
209,72.7,81.5,21.62675781,mining
210,76.9,81.5,10.88242188,mining
211,80.0,81.5,7.993164063,mining
212,66.7,81.5,12.57587891,mining
213,81.8,81.5,40.24257813,mining
214,81.8,81.5,0.0,mining
215,70.0,81.5,3.861132813,mining
216,62.5,81.5,0.0,mining
217,63.6,81.5,34.16289063,mining
218,85.7,81.5,4.95859375,mining
219,90.0,81.5,0.0,mining
220,72.7,81.5,19.28457031,mining
221,62.5,81.5,6.750390625,mining
222,70.0,81.5,26.86347656,mining
223,66.7,81.5,0.0,mining
224,70.0,81.5,22.04628906,mining
225,72.7,81.5,0.0,mining
226,63.6,81.5,0.0,mining
227,71.4,81.5,0.0,mining
228,80.0,81.6,34.98417969,mining
229,72.7,81.6,23.56054688,mining
230,77.8,81.6,0.009082031,mining
231,70.0,81.6,18.32324219,mining
232,85.7,81.6,0.0,mining
233,81.8,81.6,23.69277344,mining
234,57.1,81.6,0.0,mining
235,63.6,81.6,40.35898438,mining
236,75.0,81.6,0.0,mining
237,77.8,81.6,2.89453125,mining
238,75.0,81.6,28.78613281,mining
239,75.0,81.6,11.85488281,mining
240,75.0,81.6,24.10703125,mining
241,62.5,81.6,17.6328125,mining
242,85.7,81.6,28.33652344,mining
243,84.6,81.6,0.094921875,mining
244,86.7,81.6,4.908007813,mining
245,66.7,81.6,12.15166016,mining
246,66.7,81.6,0.0,mining
247,71.4,81.6,0.0,mining
248,70.0,81.6,39.53046875,mining
249,77.8,81.6,38.02792969,mining
250,57.1,81.6,0.966601563,mining
251,75.0,81.6,23.14570313,mining
252,71.4,81.6,0.0,mining
253,72.7,81.6,19.70410156,mining
254,66.7,81.6,18.04707031,mining
255,66.7,81.6,2.080957031,mining
256,70.0,81.6,12.81035156,mining
257,80.0,81.6,6.612304688,mining
258,78.6,81.6,0.0,mining
259,72.7,81.6,0.0,mining
260,83.3,81.6,0.0,mining
261,100.0,81.6,88.44462891,mining
262,73.3,81.6,0.0,mining
263,77.8,81.6,19.83691406,mining
264,75.0,81.6,2.899804688,mining
265,72.7,81.6,31.40976563,mining
266,55.6,81.6,0.0,mining
267,70.0,81.6,15.57734375,mining
268,87.5,81.6,0.0,mining
269,60.0,81.6,58.8203125,mining
270,83.3,81.6,1.933203125,mining
271,76.9,81.6,0.0,mining
272,78.6,81.6,16.94238281,mining
273,81.2,81.4,41.80742188,mining
274,66.7,81.4,10.26777344,mining
275,72.7,81.4,14.06484375,mining
276,75.0,81.4,10.16191406,mining
277,90.0,81.4,0.1765625,mining
278,91.7,81.4,0.005859375,mining
279,81.8,81.4,0.01171875,mining
280,78.6,81.4,0.018164063,mining
281,66.7,81.4,0.0,mining
282,70.0,81.4,0.0933443,mining
283,70.0,81.4,2.3254755,mining
284,77.8,81.4,0.0,mining
285,66.7,81.4,0.0,mining
286,72.7,81.4,0.0,mining
287,85.7,81.4,12.90877325,mining
288,71.4,81.4,3.876534224,mining
289,81.8,81.4,0.0,mining
290,77.8,81.4,0.0,mining
291,87.5,81.4,0.0,mining
292,77.8,81.4,4.897623264,mining
293,66.7,81.4,0.0,mining
294,84.6,81.4,0.0,mining
295,87.5,81.5,0.988344322,mining
296,75.0,81.5,0.0,mining
297,72.7,81.5,0.023433533,mining
298,70.0,81.5,0.0,mining
299,90.9,81.5,0.0,mining
